object1,object2,morph1,morph2,comments,stage,u_app_1,g_app_1,r_app_1,i_app_1,z_app_1,u_app_2,g_app_2,r_app_2,i_app_2,z_app_2,u_app_err_1,g_app_err_1,r_app_err_1,i_app_err_1,z_app_err_1,u_app_err_2,g_app_err_2,r_app_err_2,i_app_err_2,z_app_err_2,u_abs_1,g_abs_1,r_abs_1,i_abs_1,z_abs_1,u_abs_2,g_abs_2,r_abs_2,i_abs_2,z_abs_2,plate1,mjd1,fiberid1,plate2,mjd2,fiberid2,specz1,specz2,photoz1,photoz2,ra1,ra2,dec1,dec2,vote1,vote2,kmass1,kmass2,kmass_err1,kmass_err2
587725980687925426,587725980687925376,s,s,,2,19.2306,17.8626,17.043,16.6658,16.2664,19.2193,17.8682,17.0274,16.5256,16.2727,0.0917688,0.0109468,0.00845291,0.00853708,0.0225252,0.0599428,0.00838615,0.00626455,0.00575448,0.0148173,-14.7552,-16.0492,-16.7908,-17.1316,-17.5026,-20.4638,-21.8721,-22.3989,-22.7419,-22.892,442,51882,214,-9999,-9999,-9999,0.0963183,-9999.0,0.0179694,0.193431,124.99994,125.00017,50.176617,50.174698,0.611155,-9999.0,10.8159,10.943,0.0333463,0.0355208
587725981763043386,587725981763043328,s,s,,2,19.2043,17.3224,16.657,16.22,15.9372,18.7293,17.4808,16.8017,16.3677,16.0458,0.12238,0.00993349,0.00820085,0.00879968,0.0222556,0.0382869,0.00623582,0.00508968,0.00531395,0.0117334,-17.6112,-19.3602,-19.9318,-20.2833,-20.5255,-19.7355,-20.9136,-21.4388,-21.7416,-21.9554,444,51883,431,-9999,-9999,-9999,0.0636984,-9999.0,0.0605657,0.121396,127.10235,127.09785,53.136948,53.139999,0.692472,-9999.0,10.3634,10.4413,0.0660164,0.0313721
587725981765599355,587725981765599360,s,s,good_but_2big,2,17.802,16.3662,15.5884,15.1111,14.7392,17.8683,16.7554,16.1937,15.834,15.5967,0.0423412,0.00562026,0.0043984,0.00452511,0.00987066,0.0219407,0.0043673,0.0038569,0.00415059,0.0095573,-20.7631,-22.099,-22.6769,-23.0374,-23.3332,-20.2728,-21.288,-21.7613,-21.9569,-22.0899,448,51900,523,-9999,-9999,-9999,0.0400452,-9999.0,0.121482,0.107917,133.92123,133.92386,57.572968,57.563126,0.755685,-9999.0,10.6271,10.1476,0.036083,0.0342991
587725993040740662,587725993040740608,s,s,,2,19.7315,17.6659,16.5252,15.8694,15.4024,17.7362,16.271,15.5059,15.1596,14.754,0.0540652,0.00555073,0.0039251,0.00344119,0.0056705,0.0366078,0.00381365,0.00325471,0.00351447,0.00707809,-21.161,-23.2399,-23.7533,-24.238,-24.6289,-13.3015,-14.7245,-15.4513,-15.7776,-16.1657,632,52071,587,633,52079,245,0.0357208,0.035246,0.263509,0.0049687,255.10153,255.10327,38.3517,38.354313,0.630656,0.847232,10.7102,10.6298,0.044589,0.0342185
587725993572761625,587725993572761600,e,eu,,2,18.4681,16.4308,15.5788,15.1421,14.8183,19.1627,17.4956,16.6513,16.3085,16.4754,0.0264696,0.00344218,0.00288042,0.0029412,0.00567042,0.0419891,0.00598781,0.00464776,0.00502139,0.0174281,-18.3544,-20.315,-21.0289,-21.428,-21.7488,-17.7326,-19.311,-20.0675,-20.3474,-20.1676,625,52145,91,-9999,-9999,-9999,0.0580003,-9999.0,0.06336,0.0662793,247.39835,247.40048,47.999725,47.999992,0.582856,-9999.0,10.9707,10.1532,0.0460692,0.112998
587725993574334523,587725993574334464,s,s,,3,18.3796,17.6468,17.5585,17.4429,17.4606,17.8151,17.3601,17.1028,16.9656,16.8295,0.0182162,0.00524943,0.00595159,0.0074259,0.0258915,0.0146073,0.00511405,0.00523419,0.00635937,0.0187633,-3.70843,-4.42409,-4.49963,-4.60681,-4.58167,-9.56824,-10.003,-10.248,-10.3758,-10.5047,629,52051,425,-9999,-9999,-9999,0.0180174,-9999.0,8.47136E-5,9.68393E-4,250.23805,250.2374,44.940113,44.939041,0.535141,-9999.0,8.36534,8.68574,0.0365777,0.0309917
587725994109304856,587725994109304832,s,s,,2,17.1895,16.3309,16.0074,15.6898,15.4996,16.98,15.8296,15.2328,14.9804,14.7352,0.0121737,0.00360907,0.00367337,0.0039132,0.0107338,0.0146368,0.00327135,0.00296704,0.00327669,0.00872522,-19.7815,-20.4869,-20.8328,-20.9707,-21.1936,-15.6909,-16.7897,-17.361,-17.5967,-17.8142,625,52145,514,-9999,-9999,-9999,0.0351415,-9999.0,0.0693319,0.0106124,247.34111,247.3438,48.86972,48.871029,0.838192,-9999.0,9.95874,10.4181,0.0347491,0.0372609
587725994109829246,587725994109829248,s,s,,2,18.1633,17.2495,16.8978,16.4653,16.2477,21.0538,19.2934,18.3074,17.882,17.665,0.019115,0.00468147,0.00485624,0.00502196,0.015193,0.132406,0.0137668,0.00932231,0.00969751,0.0317349,-20.1167,-20.9895,-21.3013,-21.5385,-21.7652,-18.1296,-19.8351,-20.5183,-20.8449,-21.0099,627,52144,421,-9999,-9999,-9999,0.0855353,-9999.0,0.124227,0.156082,248.50386,248.50555,47.83305,47.834892,0.531994,-9999.0,10.4759,10.2869,0.0347736,0.0542346
587725994650304631,587725994650304640,e,su,,2,17.1035,15.1832,14.3265,13.9172,13.5654,18.2064,16.3617,15.5417,15.1412,14.8352,0.0109165,0.00229929,0.00205288,0.00211021,0.00294774,0.0173549,0.00346522,0.00281296,0.0029112,0.00463434,-19.2044,-21.056,-21.7933,-22.1644,-22.5085,-17.4549,-19.2421,-19.9722,-20.3393,-20.6348,631,52079,5,-9999,-9999,-9999,0.0406871,-9999.0,0.0508751,0.0390403,254.84499,254.83557,41.042439,41.044155,0.509942,-9999.0,11.0882,10.6982,0.0455747,0.0373003
587726013998235865,587726013998235904,s,s,,2,18.3158,17.0822,16.5052,16.1899,15.9598,19.8666,18.3466,17.6437,17.1667,17.0453,0.0267871,0.0054151,0.00452164,0.00504417,0.0125255,0.0713243,0.0102982,0.00750053,0.00780902,0.0218914,-17.2637,-18.3988,-18.9533,-19.2156,-19.3836,-17.5305,-18.9603,-19.56,-19.9581,-20.05,519,52283,15,520,52288,287,0.0327696,0.0774531,0.0381367,0.0810389,187.02689,187.02699,1.5740997,1.5725183,0.724664,0.707673,9.62568,10.1377,0.0433984,0.0431875
587726014014488863,587726014014488832,s,s,,1,17.7765,16.5261,15.8843,15.4128,15.2031,18.806,17.3304,16.5547,16.0705,15.8016,0.0324069,0.00630119,0.004777,0.00499923,0.013368,0.0407881,0.00661943,0.00494711,0.00505383,0.0120043,-20.6692,-21.8529,-22.3493,-22.6856,-22.7805,-19.75,-21.131,-21.7079,-22.0792,-22.276,538,52029,59,-9999,-9999,-9999,0.07962,-9999.0,0.12119,0.121931,224.14857,224.14497,0.98839414,0.98394233,0.481937,-9999.0,10.9809,10.7875,0.0333126,0.0353973
587726014532812847,587726014532812800,s,s,,1,17.9818,17.1164,16.7334,16.3332,16.2334,18.3839,17.4874,16.9876,16.6209,16.451,0.021415,0.00492894,0.00482553,0.00485463,0.0126786,0.0298843,0.00598249,0.00551893,0.00577962,0.016201,-20.5578,-21.4118,-21.7357,-21.9303,-22.0508,-20.3684,-21.2988,-21.6994,-21.8852,-22.0131,517,52024,155,516,52017,29,0.0767602,0.0765137,0.138653,0.151185,181.77939,181.77715,2.0643883,2.0653148,0.430569,0.414649,10.3802,10.4126,0.0332785,0.0317067
587726014544281778,587726014544281728,e,e,,2,20.2017,18.4995,17.5651,17.1803,16.7927,20.1206,18.347,17.3988,16.9928,16.6612,0.0961258,0.00974541,0.0069264,0.00695323,0.015721,0.0867572,0.00869249,0.00616655,0.00608944,0.0139032,-17.6612,-19.2473,-19.984,-20.3049,-20.6607,-17.725,-19.3777,-20.1199,-20.4665,-20.7677,530,52026,83,-9999,-9999,-9999,0.094104,-9999.0,0.0921197,0.0909761,207.93332,207.93323,1.7114036,1.7096796,0.656283,-9999.0,10.5117,10.6737,0.0402481,0.0373492
587726014546772187,587726014546772224,e,e,lcand,2,18.1017,15.8068,14.8704,14.4215,14.0998,18.6591,16.4329,15.5026,15.0585,14.7755,0.0366033,0.003202,0.00257111,0.00254485,0.00452779,0.0442613,0.00397861,0.00310158,0.00306338,0.00588201,-19.2746,-21.4305,-22.1701,-22.5552,-22.848,-18.4629,-20.5585,-21.3061,-21.6876,-21.9447,533,51994,192,-9999,-9999,-9999,0.0530769,-9999.0,0.0729434,0.0661191,213.63597,213.6357,1.7315998,1.733762,0.526139,-9999.0,11.165,10.8457,0.0842749,0.0672469
587726014549721314,587726014549721344,s,s,,2,19.2379,18.0746,17.3611,16.8827,16.6452,19.6234,18.3582,17.614,17.2153,16.816,0.0486974,0.00808901,0.00652318,0.00635058,0.0159757,0.0826704,0.0109313,0.00872869,0.00928365,0.0238003,-20.0796,-21.3058,-21.788,-22.1113,-22.2321,-19.0507,-20.266,-20.8303,-21.1076,-21.411,537,52027,317,536,52024,76,0.0847511,0.129482,0.176683,0.132848,220.36491,220.3649,1.489403,1.4874698,0.528081,0.505838,10.5704,10.6743,0.0312408,0.0402541
587726014555685231,587726014555685248,su,s,,3,19.2887,17.3876,16.4832,16.0154,15.6815,19.9731,18.2382,17.2677,16.8049,16.4678,0.0880741,0.00725256,0.00530241,0.00526495,0.0127383,0.22819,0.0192837,0.0129728,0.0137411,0.038018,-17.6617,-19.4278,-20.1552,-20.5548,-20.8588,-18.9806,-20.5826,-21.2641,-21.6121,-21.876,315,51663,373,-9999,-9999,-9999,0.0806163,-9999.0,0.0608647,0.132782,234.00502,234.00554,1.1768008,1.1758617,0.405127,-9999.0,10.7963,10.5375,0.0679695,0.0521293
587726015068635171,587726015068635136,s,s,,3,17.593,17.0241,17.3657,16.9487,17.1547,18.8082,18.4828,18.4288,18.3612,18.3126,0.0134982,0.00439774,0.0060113,0.00612168,0.0222554,0.0413327,0.0135286,0.0164096,0.0234781,0.0868053,-25.4547,-26.7067,-26.8145,-26.8423,-26.2192,-24.232,-25.2425,-25.7461,-25.4174,-25.0528,516,52017,315,-9999,-9999,-9999,0.0581144,-9999.0,0.999486,0.996628,179.30186,179.30251,2.4744351,2.4748614,0.560317,-9999.0,9.18606,8.79933,0.0352994,0.0303266
587726015079252097,587726015079252096,s,s,,2,19.9976,18.6812,17.8708,17.4125,17.1186,19.6569,18.6116,18.2799,17.9617,17.5871,0.0912248,0.0130538,0.0109567,0.0102886,0.0295305,0.0644811,0.0114318,0.012105,0.0141845,0.0407269,-19.3256,-20.6876,-21.2411,-21.5681,-21.7768,-17.2143,-18.102,-18.452,-18.5992,-18.9911,528,52022,231,-9999,-9999,-9999,0.0871914,-9999.0,0.17562,0.0659109,203.64438,203.64613,2.3205774,2.320652,0.761076,-9999.0,10.4961,9.835,0.032278,0.0431274
587726015089803333,587726015089803392,e,eu,,2,17.891,15.9246,15.0515,14.6371,14.2909,19.2052,17.3988,16.5457,16.1433,15.7878,0.0214288,0.00307754,0.00257357,0.00263221,0.00475445,0.0472792,0.00571738,0.00440388,0.00458484,0.010427,-17.6338,-19.5136,-20.2662,-20.6321,-20.9481,-15.9885,-17.7071,-18.4521,-18.8072,-19.1314,540,51996,148,-9999,-9999,-9999,0.0389456,-9999.0,0.0345216,0.0299544,227.71396,227.71732,1.6980331,1.6947143,0.462936,-9999.0,10.8356,10.2912,0.0608566,0.0403677
587726015607341104,587726015607341056,s,s,,2,18.0918,16.8871,16.2838,15.7666,15.6166,19.2847,18.1693,17.6893,17.3852,17.0104,0.0211945,0.00435571,0.00385175,0.00378005,0.00951417,0.0481367,0.00886023,0.00830606,0.00935262,0.0256941,-20.6222,-21.834,-22.2834,-22.6717,-22.7151,-17.1716,-18.1585,-18.6282,-18.8321,-19.1269,517,52024,633,-9999,-9999,-9999,0.0742967,-9999.0,0.14253,0.0552608,183.47859,183.47766,2.7980814,2.7986162,0.481388,-9999.0,10.6901,9.949,0.0337195,0.0441899
587726015607341151,587726015607341184,s,s,,2,18.1442,16.9713,16.4212,15.9131,15.7359,18.8464,17.6277,17.1346,16.7678,16.5054,0.0283606,0.00490132,0.00501277,0.00529781,0.0176821,0.0696243,0.00990264,0.0102753,0.011137,0.0406476,-20.6022,-21.8021,-22.2127,-22.5776,-22.6455,-18.4853,-19.5977,-20.0563,-20.2946,-20.4712,517,52024,631,-9999,-9999,-9999,0.0731057,-9999.0,0.146938,0.0805552,183.44197,183.44148,2.8115165,2.8095057,0.774479,-9999.0,10.6004,10.0857,0.0356234,0.0494439
587726015609438243,587726015609438208,s,s,,1,18.583,17.5042,17.0321,16.6737,16.4938,19.7692,18.6488,18.0581,17.5522,17.3099,0.0334044,0.00628818,0.00590803,0.00656553,0.0213943,0.0606862,0.0101748,0.008708,0.0087912,0.0285624,-19.4431,-20.4588,-20.8818,-21.0797,-21.1972,-18.9324,-20.0634,-20.5057,-20.8802,-21.014,520,52288,505,-9999,-9999,-9999,0.0804691,-9999.0,0.109594,0.142506,188.24522,188.24138,2.8770266,2.8789539,0.478574,-9999.0,10.2435,10.1379,0.0432711,0.0298614
587726015610486977,587726015610487040,eu,s,,2,19.7867,17.7506,16.781,16.3092,15.9325,19.6556,18.0866,17.1009,16.5645,16.1342,0.0647824,0.00615196,0.00450803,0.00450728,0.0100974,0.117137,0.0121487,0.00804778,0.00788576,0.0221388,-18.5253,-20.43,-21.1475,-21.5583,-21.8922,-19.5771,-21.0322,-21.6736,-22.1086,-22.4903,522,52024,382,521,52326,623,0.085344,0.0839882,0.107773,0.150751,190.72046,190.72191,2.8791533,2.8803904,0.437618,0.362076,10.9166,10.8422,0.0483497,0.0349646
587726015616516237,587726015616516224,su,su,,2,18.4088,16.9947,16.2445,15.8128,15.5175,20.3278,19.0756,17.6932,17.2473,17.0613,0.0296824,0.0047804,0.00393315,0.00401112,0.00997433,0.114493,0.0170626,0.00855465,0.00870933,0.0281876,-19.9621,-21.3139,-21.9016,-22.2335,-22.4667,-20.8805,-22.4611,-23.1717,-23.4354,-23.4856,528,52022,513,529,52025,354,0.0794149,0.0796055,0.119362,0.329653,204.48685,204.48686,2.7274683,2.7256072,0.646914,0.656963,10.8769,10.4847,0.0355527,0.0598081
587726015619268766,587726015619268736,e,s,,2,18.8026,16.8533,15.9047,15.4352,15.1089,17.3779,16.188,15.641,15.2963,15.068,0.0421291,0.00456575,0.00349941,0.0035371,0.00800145,0.023219,0.00415944,0.00389051,0.00431465,0.0128499,-19.2858,-21.1045,-21.8222,-22.2296,-22.5169,-20.3322,-21.4157,-21.9001,-22.1048,-22.2302,532,51993,397,531,52028,589,0.0711797,0.0726982,0.0987449,0.0919931,210.86679,210.86589,2.5248823,2.5288098,0.415889,0.378352,11.0438,10.7007,0.0549983,0.0452818
587726015622152410,587726015622152448,e,s,,2,18.3472,16.5701,15.699,15.2803,14.9854,18.2163,17.0454,16.6716,16.4694,16.622,0.0461715,0.00480887,0.00379094,0.00391521,0.0106249,0.0638584,0.00845485,0.00961844,0.0129853,0.0684538,-19.0116,-20.6826,-21.3972,-21.7554,-22.0322,-16.4355,-17.485,-17.8566,-17.9854,-17.8209,535,51999,427,-9999,-9999,-9999,0.0860561,-9999.0,0.0765735,0.0248895,217.36276,217.36589,2.3910844,2.3877189,0.487235,-9999.0,11.2567,10.221,0.0440375,0.0515781
587726015625625821,587726015625625856,e,s,,2,18.5633,16.7872,15.8935,15.479,15.1696,19.5075,18.1845,17.2581,16.7587,16.4732,0.0301451,0.00414352,0.00335632,0.00345044,0.00746018,0.078163,0.0109653,0.00790988,0.00768426,0.0240816,-18.9397,-20.5823,-21.3007,-21.6387,-21.9164,-20.4257,-21.8188,-22.3787,-22.7112,-22.8995,539,52017,421,-9999,-9999,-9999,0.0858808,-9999.0,0.0779408,0.208102,225.28238,225.2812,2.2995737,2.3008668,0.502171,-9999.0,11.1877,10.8598,0.0404554,0.0355919
587726016157384718,587726016157384704,e,e,lcand,2,17.6074,16.2341,15.1845,14.7699,14.5348,19.1425,17.1883,16.2841,15.7957,15.4989,0.0369918,0.00657561,0.00495309,0.00409276,0.0100762,0.0291968,0.0046675,0.00373035,0.00367341,0.00604883,-22.2791,-23.7062,-24.3778,-24.6412,-24.8007,-18.1159,-19.9533,-20.678,-21.1138,-21.3919,533,51994,449,583,52055,209,0.0259978,0.0262043,0.20424,0.0718763,213.59476,213.59579,2.9761326,2.9780123,0.457101,0.220695,10.5642,10.2252,0.0405418,0.0418106
587726016163545218,587726016163545216,s,s,,2,18.1676,17.2633,16.8279,16.5708,16.3702,17.9888,17.1433,16.8414,16.6187,16.4116,0.020614,0.00537503,0.00505602,0.00597867,0.0143184,0.0207979,0.00513961,0.00559595,0.00744419,0.0207228,-17.0421,-17.8043,-18.2283,-18.3994,-18.5554,-17.126,-17.8245,-18.1232,-18.2492,-18.4421,540,51996,529,590,52057,90,0.0409321,0.0408277,0.0310665,0.0297947,227.79344,227.79579,2.6548972,2.6539638,0.473214,0.448406,9.69522,9.58337,0.0345398,0.0366964
587726016679706748,587726016679706752,eu,su,,3,19.0669,16.7895,15.9683,15.5152,15.1117,19.8612,19.2014,16.9566,16.5793,17.0606,0.0566319,0.00440854,0.00354542,0.00365773,0.00711007,0.0996518,0.0218886,0.0058097,0.00642823,0.0307357,-17.3296,-19.5374,-20.2363,-20.6512,-21.0483,-22.5574,-22.6108,-23.9232,-24.0748,-23.5276,516,52017,536,841,52375,130,0.0904714,0.0908285,0.0528703,0.319687,180.34238,180.34332,3.7224801,3.7223184,0.636875,0.740494,11.1091,10.3926,0.0817914,0.111542
587726016681410730,587726016681410688,su,s,,2,19.4351,17.5308,16.6547,16.2128,15.8705,21.1039,19.7917,18.8528,18.4865,18.13,0.0631723,0.00629419,0.00468931,0.00485695,0.0108039,0.201687,0.0264914,0.0176064,0.0199073,0.0533374,-17.5191,-19.3409,-20.0712,-20.4741,-20.8121,-18.0852,-19.3858,-20.0539,-20.3168,-20.6081,844,52378,242,-9999,-9999,-9999,0.0796557,-9999.0,0.0665592,0.16217,184.29144,184.29138,3.5958943,3.5976818,0.505077,-9999.0,10.8031,10.0789,0.0491419,0.0355568
587726016684752949,587726016684752896,s,s,,2,17.2992,16.5501,16.3459,16.2307,16.101,18.4311,17.7837,17.6801,17.4781,17.2864,0.0147743,0.00397442,0.00421919,0.00546741,0.016122,0.0326373,0.00830313,0.00982992,0.0126246,0.0378429,-11.1451,-11.8539,-12.0323,-12.1286,-12.2432,-16.6616,-17.1802,-17.2959,-17.4095,-17.5936,847,52426,206,522,52024,527,0.033582,0.0337847,0.00152747,0.030463,191.86351,191.8661,3.5915511,3.5917146,0.503701,0.412189,9.37259,8.80515,0.0342298,0.03454
587726016685473959,587726016685473920,s,s,,2,18.7899,16.789,15.8352,15.3493,14.9261,19.4813,17.8014,16.8229,16.368,15.97,0.0548422,0.00501851,0.00377173,0.00384435,0.00755387,0.0653732,0.00739897,0.00514606,0.00538957,0.0117014,-19.7653,-21.625,-22.3008,-22.7162,-23.0886,-19.2411,-20.7993,-21.5001,-21.8708,-22.2159,848,52669,205,523,52026,378,0.0652547,0.0650533,0.11646,0.125587,193.61205,193.60867,3.617419,3.6177773,0.560976,0.282441,11.0429,10.682,0.0583672,0.0425677
587726031167225893,587726031167225856,s,s,lcand,2,18.156,17.5229,17.0373,16.6933,15.7912,18.276,17.6752,17.5194,17.2322,17.0289,0.075816,0.0223672,0.0268546,0.0289581,0.0367754,0.0174968,0.006198,0.00631487,0.0065892,0.0152281,-25.4769,-26.9752,-27.6243,-27.556,-27.8251,-17.2601,-17.6908,-17.8438,-18.0101,-18.1993,507,52353,220,-9999,-9999,-9999,0.0392739,-9999.0,0.998582,0.0351134,162.71587,162.71722,1.1670574,1.1625252,0.742702,-9999.0,9.59763,9.11594,0.0440687,0.0304973
587726031171354737,587726031171354752,s,s,,2,20.0119,18.3937,17.5164,17.0843,16.6971,20.7215,19.5935,18.7279,18.166,18.0148,0.0841088,0.0109138,0.007169,0.00766484,0.0175223,0.200282,0.0378528,0.0232877,0.0241891,0.073691,-18.271,-19.7838,-20.4534,-20.8036,-21.1441,-19.2317,-20.4901,-20.9996,-21.3985,-21.4519,512,51992,127,-9999,-9999,-9999,0.0820409,-9999.0,0.109353,0.219825,172.08038,172.07866,1.2207458,1.2199178,0.697198,-9999.0,10.4118,10.0989,0.0434169,0.0353053
587726031172206789,587726031172206848,eu,s,,2,18.966,17.1037,16.1845,15.7189,15.4313,18.7094,17.1719,16.3309,15.8988,15.6057,0.0466407,0.00559815,0.00382787,0.00391987,0.00852771,0.0535067,0.00774338,0.00522636,0.00557949,0.0135383,-19.5687,-21.3306,-22.008,-22.3954,-22.6367,-19.8328,-21.2942,-21.9302,-22.2689,-22.5088,513,51989,126,-9999,-9999,-9999,0.0750113,-9999.0,0.120505,0.124289,174.1364,174.13181,1.3798051,1.377908,0.44492,-9999.0,11.0807,10.912,0.0443861,0.0336866
587726031177318491,587726031177318528,s,s,,2,17.2911,16.541,16.5033,16.3833,16.4398,17.5623,16.9508,16.8973,16.8685,16.8815,0.0164518,0.00490009,0.00569243,0.00774465,0.0270677,0.0200072,0.00635505,0.00944733,0.012529,0.0422238,-8.89791,-9.61727,-9.63319,-9.73836,-9.66918,-7.10245,-7.68409,-7.71573,-7.73003,-7.70431,519,52283,123,-9999,-9999,-9999,0.0283833,-9999.0,5.47685E-4,2.7163E-4,185.68944,185.68826,1.2744398,1.2770814,0.402919,-9999.0,9.06194,8.80106,0.0373514,0.0382206
587726031184003229,587726031184003200,eu,eu,,2,19.5355,17.6065,16.7266,16.313,16.0082,19.6449,17.8343,16.9467,16.5251,16.256,0.0488422,0.00630839,0.004497,0.00459659,0.00927654,0.0688163,0.00847053,0.00562554,0.00587728,0.0138064,-17.3462,-19.1817,-19.9155,-20.2815,-20.5758,-17.6631,-19.3699,-20.0973,-20.4642,-20.7176,297,51959,365,527,52342,290,0.0617474,0.0795608,0.0633709,0.075112,201.03249,201.03117,1.243422,1.2448063,0.472984,0.338468,10.5668,10.7112,0.0408417,0.0417218
587726031691907398,587726031691907456,s,s,,2,18.2363,17.1979,16.9323,16.8543,16.6715,22.0819,19.7896,18.6354,18.1453,17.823,0.0408567,0.00665833,0.00762331,0.0121493,0.0380038,0.449444,0.0258726,0.0143945,0.014817,0.0369822,-5.42798,-6.40331,-6.62121,-6.66854,-6.82347,-17.5709,-19.6855,-20.4061,-20.7775,-21.045,469,51913,154,-9999,-9999,-9999,0.0132095,-9999.0,1.61645E-4,0.163934,134.83681,134.83461,0.86170942,0.86153376,0.428794,-9999.0,8.31401,8.44179,0.0356174,0.0727882
587726031696756797,587726031696756736,s,s,,2,18.2936,16.8854,16.275,15.8417,15.5579,19.1049,18.6307,18.7111,18.4063,18.3399,0.0490484,0.00677301,0.00553789,0.0055737,0.0142316,0.0308649,0.00945825,0.0118722,0.0120271,0.038513,-19.6129,-20.7875,-21.2515,-21.4966,-21.6279,-24.3858,-25.4228,-25.7026,-25.5577,-25.1578,480,51989,266,266,51630,407,0.0511707,0.051601,0.0827895,0.998584,145.89252,145.89124,1.1177185,1.1164452,0.627031,0.172398,10.2628,8.6622,0.0516196,0.0330129
587726031697805508,587726031697805568,s,s,,2,19.1721,17.7998,17.1063,16.701,16.3817,21.6224,20.0652,18.7575,18.2042,18.0353,0.0713939,0.00842972,0.00712706,0.00744965,0.0197816,0.423102,0.0428635,0.047593,0.0208733,0.060129,-18.8397,-20.1299,-20.7,-20.9995,-21.2425,-19.081,-20.5769,-21.2851,-21.6779,-21.7868,481,51908,169,-9999,-9999,-9999,0.0939405,-9999.0,0.103088,0.241826,148.27841,148.27962,1.2497497,1.2494707,0.453644,-9999.0,10.5105,10.1725,0.0447551,0.0645542
587726031698460858,587726031698460800,e,e,lcand,3,18.4631,16.5885,15.548,15.0627,14.7115,18.5571,16.1902,15.2262,14.8402,14.4426,0.0464997,0.0047004,0.00337276,0.00323336,0.00647543,0.0615958,0.004086,0.00308138,0.00310603,0.00613149,-20.6147,-22.3606,-23.0682,-23.4646,-23.7719,-19.1648,-21.4178,-22.1795,-22.5194,-22.896,500,51994,146,-9999,-9999,-9999,0.0994318,-9999.0,0.142497,0.0878825,149.83653,149.83765,1.2985911,1.2977436,0.483151,-9999.0,11.5382,11.491,0.0456034,0.0753315
587726031698722924,587726031698722944,s,s,,2,18.6597,17.1516,16.3296,15.8968,15.5829,20.4808,19.4545,18.5739,18.051,17.6037,0.0736544,0.00779038,0.00604047,0.0061078,0.0160869,0.15871,0.0228884,0.0163765,0.0157783,0.0400379,-19.7698,-21.207,-21.8437,-22.184,-22.4461,-19.4238,-20.5814,-21.1074,-21.4768,-21.8408,500,51994,63,-9999,-9999,-9999,0.0978766,-9999.0,0.120493,0.217995,150.36058,150.36066,1.3616408,1.3586402,0.629192,-9999.0,11.06,10.5746,0.0355035,0.0317504
587726031701475428,587726031701475456,s,s,,2,19.0073,17.5418,16.8077,16.4278,16.1756,19.7055,18.7446,18.2192,17.803,17.261,0.0951668,0.00998006,0.00790392,0.00843333,0.0242973,0.216603,0.0332834,0.0314146,0.0373875,0.0806065,-16.7321,-18.0742,-18.7248,-19.0413,-19.2592,-18.4573,-19.3204,-19.7475,-20.005,-20.4316,504,52316,139,-9999,-9999,-9999,0.0997876,-9999.0,0.0380077,0.108096,156.63968,156.63849,1.4552381,1.4566009,0.506085,-9999.0,10.6132,10.0229,0.050939,0.0281007
587726032228253899,587726032228253952,s,s,,1,18.0322,16.4916,15.9158,15.4497,15.1961,18.1887,17.0748,16.5816,16.1435,15.9449,0.0308358,0.00448709,0.00400413,0.00398301,0.0100087,0.0272017,0.00529897,0.00492234,0.00493144,0.0138283,-19.3284,-20.7303,-21.2154,-21.5643,-21.7261,-20.2248,-21.2624,-21.6578,-21.9134,-22.0262,468,51912,497,469,51913,351,0.0585631,0.0584177,0.0758519,0.121371,133.61749,133.61641,1.2020315,1.1969498,0.76335,0.643076,10.472,10.3121,0.0651579,0.0396074
587726032228909313,587726032228909312,s,s,,2,19.3749,17.4711,16.6066,16.1863,15.864,19.3639,17.4124,16.4861,15.9823,15.6223,0.0447715,0.00545825,0.00427108,0.00424736,0.00880915,0.0811918,0.00710084,0.00508644,0.00487007,0.0117374,-16.7614,-18.5602,-19.2941,-19.6577,-19.9528,-19.3122,-21.1248,-21.7803,-22.1874,-22.484,469,51913,512,-9999,-9999,-9999,0.0714204,-9999.0,0.0446265,0.120333,135.12053,135.1194,1.2872558,1.2894769,0.893046,-9999.0,10.6771,10.7664,0.0456762,0.0534693
587726032232513745,587726032232513792,su,eu,,2,19.6063,17.8316,16.8081,16.3498,16.1144,17.9665,15.9626,15.0218,14.5769,14.2268,0.0685554,0.0079483,0.00522775,0.00512417,0.0133233,0.0331725,0.00365123,0.00283792,0.00282566,0.00559603,-19.945,-21.6427,-22.3132,-22.6349,-22.7902,-19.2889,-21.1495,-21.8956,-22.2726,-22.5917,475,51965,37,-9999,-9999,-9999,0.0731344,-9999.0,0.168023,0.0686877,143.41212,143.4142,1.629882,1.630007,0.473041,-9999.0,10.5735,11.4021,0.082806,0.0462931
