objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas
587728879259418850,137.87447,2.6948607,13.8358,1.4820253,3.2074005,1.4446582,0.51824605,8
587728879260205366,139.72273,2.7942749,4.7221832,1.5546292,2.0064484,0.67181919,0.42156887,4
587728879265841315,152.46336,3.5473516,6.9884797,1.0106216,1.2953749,0.47377331,0.4200674,3
587728879266103509,153.12115,3.5965047,5.5424762,0.51119372,1.9455674,1.1654431,0.32629839,4
587728879270559896,163.35271,3.893057,14.930447,5.0984044,3.5280559,1.0324425,0.44767616,3
587728879272460406,167.6074,3.9865794,9.7358729,1.3938622,2.3698892,0.34363751,0.48351898,6
587728879793602963,131.78175,2.6218049,6.1138267,0.25911266,1.8358114,0.13651059,0.4982504,3
587728879801204792,149.06439,3.7708647,12.899344,4.2677865,2.6413539,1.1329724,0.55843236,4
587728879801270400,149.24604,3.8130545,5.452392,1.5997546,1.4204106,0.75581104,0.24730673,4
587728879801729190,150.30276,3.8280342,12.542272,2.5520412,2.3166488,1.1552913,0.77375093,5
587728879802318916,151.57049,3.8277519,6.2459756,0.76575426,1.9756891,0.17860127,0.36148464,5
587728879804940386,157.66713,4.2260799,9.9531095,1.6301861,2.5865532,1.1789671,0.51410819,4
587728879809331240,167.68703,4.5108336,12.654221,1.4655637,3.2262578,1.7137962,0.6638131,5
587728880332308694,135.91629,3.3697883,5.9586859,0.85990131,1.8677534,0.26541795,0.84115104,5
587728880337879142,148.58926,4.0919693,6.8705886,2.6311552,1.8515684,1.0857732,0.5675628,3
587728880339058898,151.30469,4.1635989,3.121112,1.5145336,0.61517157,0.27510195,0.22338191,4
587728880344105090,162.90309,4.6510659,16.077862,0.97040322,2.4083393,0.32077306,0.53978737,5
587728880346005681,167.26895,4.7759459,3.3960112,0.67125851,0.83110296,0.27836036,0.24174542,4
587728880869572727,136.76417,3.8182233,3.2606472,0.28163448,1.1682445,0.22986191,0.39888188,4
587728880872128554,142.56328,4.1442141,5.0000704,0.70778611,1.0527956,0.3921901,0.2446458,5
587728880873439304,145.5905,4.3544843,5.6062975,0.1605599,1.206053,0.68183336,0.33776135,3
587728880873767160,146.39771,4.4105831,2.0316567,0.98201757,0.4650754,0.56109128,0.30248899,3
587728880878551045,157.20817,4.9605459,7.424861,0.86877696,2.5721134,0.52456396,0.86274434,4
587728881413587109,153.07364,5.1884674,9.8541487,2.4154938,2.1576011,1.2582485,0.56392964,3
587728881418436644,164.19214,5.661106,14.093587,0.78739405,2.9374574,0.4908678,0.59740461,5
587728905027322272,120.54278,35.667264,11.78271,3.7891516,2.6034932,0.73393824,0.59282199,3
587728905566093388,123.59176,39.251347,11.205335,2.2800055,2.5510416,1.1069889,0.43994778,4
587728906099949620,117.78349,34.056384,2.4700554,0.50131036,1.1910779,0.58550954,0.15980862,4
587728906634461377,113.67845,30.018881,5.8745624,0.50616967,1.9062257,0.21959932,0.62473632,3
587728917913927905,227.13463,56.970183,5.9139162,0.84019203,1.519926,1.3455162,0.31728451,4
587728919524671670,228.89685,57.744601,8.6813311,2.8155313,1.4041047,0.48938723,0.44578832,3
587728919524737086,229.18346,57.722027,11.989949,1.8724091,2.3414671,0.57017946,0.90647176,4
587728920059183208,220.63988,61.177322,13.751779,2.303981,3.139114,1.769474,0.49300647,3
587728920061280280,228.37166,58.509362,2.1824545,0.83656088,0.50989625,0.22596027,0.39404702,5
587728930264121589,124.3506,38.99139,6.1802721,1.4035622,1.6153312,0.46834831,0.28606466,3
587728931336749311,121.47787,37.438759,7.0132345,0.37582265,1.5796931,0.5408569,0.57907114,4
587728931337601124,123.00311,39.012538,12.233265,2.2897468,2.6540713,1.0381036,0.47573517,4
587728931339895020,127.71612,42.929112,14.542524,1.6481757,2.6845001,0.66736355,0.644463,4
587728931344220283,138.06084,49.761271,15.725967,2.0558278,2.6305067,0.63101377,0.78696051,4
587728931346186270,143.74048,52.365472,14.692588,2.306636,3.7596413,1.2894423,0.55723066,5
587728931873030355,120.02477,36.740564,10.780952,4.8544506,1.4309749,0.93175869,0.41388227,3
587728931875586216,124.66894,41.205146,15.530614,2.1699661,3.2264495,1.1847735,0.7206503,4
587728931876176031,125.98632,42.109497,12.147913,1.3878934,4.1672263,1.3224294,0.59639247,3
587728931877224676,128.13949,43.979206,8.4713115,1.0514995,1.6503077,0.39879649,0.37752517,5
587728931880632383,136.44486,49.414037,5.3063515,1.5228274,2.2177626,0.42732722,0.35670008,4
587728931880894564,137.18568,49.75779,15.021369,1.7791189,2.8974926,2.1888314,0.6372382,4
587728931884302428,147.31582,54.297238,9.9886442,1.3692505,2.5872689,0.89243467,0.607429,4
587728947976470695,156.08771,-0.77713749,6.2931198,1.257042,2.0894056,0.20902372,0.34292366,3
587728948511899847,152.79108,-0.39943376,8.5468689,4.9352934,1.9167682,0.89477579,0.66003777,3
587728948514979905,159.79913,-0.40947496,5.8087421,0.94961634,1.898434,1.7788578,0.39567795,4
587728949049884809,155.3721,0.15516359,10.560436,0.64408106,2.4796384,2.4176585,0.53287838,3
587728950122053636,151.66414,0.90798001,6.7508804,0.86504076,1.5388128,0.7394844,0.40867952,4
587728950124281981,156.78394,0.96564171,9.5965378,0.41310971,2.4497444,0.88777257,0.41453199,5
587728950388916339,148.13788,0.98411085,11.138486,1.8086617,2.6636428,0.82770518,0.46577825,4
587729153595932708,171.37687,63.446302,4.0507411,0.96626879,0.94927659,0.3090319,0.25476604,5
587729157892276433,193.78225,4.0403584,11.615565,0.76781579,2.4458771,1.2126187,0.3713354,3
587729157897977888,206.78851,3.6438612,5.6948692,0.38108764,1.9237099,0.73711765,0.43010348,4
587729157900271744,212.15394,3.4229538,13.510722,1.5587909,3.0809581,0.95432432,0.64414084,5
587729158429671610,194.97201,4.3063197,12.508365,1.5492706,2.7940555,0.82997247,0.41966475,4
587729158430588988,197.12342,4.3679705,4.6941804,1.3542001,1.4073015,0.57345716,0.35816689,4
587729158433734726,204.37235,4.1044429,10.493646,1.6128359,2.2815211,0.84198859,0.55889103,4
587729158437929123,213.89782,3.9257701,17.06526,5.2575796,5.8677724,4.0087748,0.51908872,4
587729158438060228,214.2459,3.8554909,14.347407,2.8019414,2.6385616,0.80044113,0.53552273,5
587729158442057733,223.27185,3.3317821,3.6910678,0.30811929,0.89517953,0.49194934,0.5756746,6
587729158442647606,224.65772,3.2913086,11.40959,2.8919251,2.8990814,2.0377516,0.46608963,3
587729158443499710,226.61744,3.1793436,8.8632774,2.1339459,1.4363584,0.35189726,0.44880465,3
587729158444548140,228.97438,3.0503216,11.62603,1.7725546,3.2837245,1.242732,0.58982692,7
587729158970802234,204.80525,4.6233401,6.1824734,0.53151655,1.3180395,0.39883173,0.34050398,5
587729158970933263,205.00059,4.677523,11.836549,0.19593273,3.0758099,0.72526511,0.55632131,3
587729158977224930,219.48077,3.9845339,7.4793691,0.74503176,1.1663222,0.28023166,0.41031504,5
587729158980632708,227.19413,3.5383712,12.809722,6.5709547,3.2076926,2.5926197,0.51061862,4
587729158981877839,230.1232,3.4300913,6.7465344,0.85463309,2.0259123,0.89752172,0.31879704,5
587729158982664308,231.83873,3.3870609,8.9618283,2.1007768,1.3645232,0.10177812,0.46253659,4
587729158983974974,234.91435,3.1990338,9.8870732,2.4598088,2.234424,0.95196873,0.3171397,4
587729158986203435,240.00872,2.7300131,7.3875886,1.2991846,1.6600151,0.58195009,0.28643719,4
587729159501250723,190.04775,5.3783463,10.653092,1.3250211,2.7097543,0.74833927,0.49137354,5
587729159503216700,194.49906,5.3196053,6.9511128,0.27589913,1.1381349,0.21542746,0.85837737,5
587729159518093556,228.6605,4.0363075,9.6213152,1.438922,2.4038364,0.98501887,0.4315969,4
587729160037335124,188.20955,5.7981344,5.7008239,1.1339914,1.6984735,0.60799688,0.20375808,5
587729160039039182,192.22593,5.643802,9.8374965,0.83380614,3.7277351,2.3630281,0.60143139,3
587729160046182425,208.5261,5.3563522,3.9008125,0.51515788,1.3237619,0.82301025,0.20805497,4
587729160578924691,199.12039,5.9019527,14.772112,0.22241055,3.013996,0.77727613,0.89706067,3
587729226611753088,228.63089,58.843126,12.013302,0.66699237,2.1599735,0.72612735,0.51014179,5
587729227149017262,230.29258,58.451259,6.1648421,1.2071261,1.8720286,0.63681259,0.29204787,3
587729227684184101,224.75563,61.231558,11.541318,0.76263503,2.0765346,0.57992987,0.46479234,3
587729228225446061,239.30596,54.664985,8.1181497,1.9319374,1.7469725,1.0247726,0.42829377,5
587729228227018898,243.17109,52.022664,9.4191793,3.4638719,2.0204001,1.2583739,0.42619077,4
587729231440707857,246.5339,47.920612,12.310245,1.6506097,3.7041518,1.8141975,0.43627903,4
587729231443132716,250.86362,43.353166,8.9210488,0.84448586,1.7983158,0.52713935,0.45723309,5
587729232514973818,248.57413,47.422697,11.721053,2.2147102,4.2467647,1.083362,0.45012602,4
587729233055973864,255.79154,39.53462,5.7098614,0.17283839,2.5581158,1.248406,0.300778,3
587729385534980105,154.2714,54.820507,21.911758,1.8830805,5.2013806,1.2670715,0.6364617,5
587729386061299762,125.5426,40.110859,15.324499,2.3525865,3.3348954,0.73805523,0.55151305,3
587729386061889590,126.60902,41.264643,10.065186,1.6900929,1.5921177,0.63643253,0.38720517,4
587729386063134839,129.27055,43.272732,5.8844357,1.6975995,1.9612509,1.1754692,0.55218124,4
587729386067984432,141.58294,50.57089,10.658711,1.7795112,2.5544612,1.048373,0.59280792,5
587729386076438665,172.19104,58.593496,14.64654,1.7149006,3.5868497,1.8304727,0.43978057,5
587729386601644161,132.63267,46.163505,5.4475428,0.50690682,1.6664016,0.97770433,0.30703812,5
587729386604265485,139.49938,50.00217,9.8317002,1.64913,2.4991036,0.58095318,0.63340151,3
587729386604724332,140.78492,50.835402,6.6149395,1.5454274,1.4472979,0.59831197,0.31053854,4
587729386607935629,150.98019,54.715251,12.825351,0.21993053,2.3192011,0.35098827,0.29416163,3
587729386608787500,153.92605,55.667482,5.5326123,0.86219387,1.5703457,0.40890013,0.29284329,3
587729386610032807,158.71735,56.837561,13.255392,1.2089084,2.5292727,0.92932803,0.72386406,3
587729386611998842,166.60476,58.320933,6.3186593,0.12651822,2.4901541,0.61786194,0.38731743,3
587729386614358147,176.64457,59.348915,8.5757646,0.355733,2.0393316,0.95062486,0.36630878,4
587729386614423623,176.89875,59.467212,2.8166055,0.76356453,0.73435798,0.25706847,0.34712889,5
587729387142054030,141.801,51.663359,10.617889,1.5052573,2.285471,1.1020749,0.39354811,5
587729387143561304,146.30187,53.686861,8.8196777,1.7018584,2.0815374,0.88886737,0.3278949,5
587729387145724008,153.66389,56.169577,2.9820667,0.57641989,1.1626022,0.51924601,0.24997312,5
587729387147755692,161.77338,58.01099,8.240485,3.3307075,1.9863148,0.61817234,0.51864268,4
587729387152932949,184.29861,60.103876,7.8954177,1.6833647,1.5694101,0.60776298,0.33733066,3
587729387152998546,184.73497,60.168694,14.760742,1.7924683,4.2239415,3.308907,0.51829154,3
587729387677679742,137.66528,50.37982,12.696524,1.2892324,2.1851479,0.42475643,0.66178051,6
587729387678400585,139.74938,51.323399,4.7026032,1.1933576,0.90693469,0.30224095,0.39449212,5
587729387683315772,156.39674,57.135855,6.8147825,0.64369035,3.4506256,0.2132877,0.50684403,3
587729387684167778,159.54152,58.017247,4.5182559,0.57083923,0.94999212,0.30496505,0.33447187,6
587729387692359774,196.06722,59.988063,5.0181677,0.32095939,1.2638413,0.6616688,0.3403231,3
587729388208455933,123.24523,40.66565,7.8129928,1.0833401,1.8971462,0.77472482,0.39522869,4
587729388213633065,134.85069,49.161106,8.9816097,1.070462,1.4158446,0.33235184,0.52188588,4
587729388213633203,134.98585,49.192992,11.910122,4.0947909,3.2262285,1.7767732,0.38129668,4
587729388215075003,138.74304,51.361056,10.458107,0.59550691,1.7167052,0.55358726,0.45521978,4
587729388221890603,162.65511,59.095817,6.177337,0.30327013,2.9725068,1.0082371,0.53694441,4
587729388222283927,164.46401,59.365287,8.7143066,2.6255537,1.580574,0.93900065,0.50449421,3
587729388224905347,176.18051,60.566756,16.75458,2.9674427,3.8552949,1.1770345,0.6125034,3
587729407538364705,242.81181,47.614615,14.846833,1.1400583,3.8632826,0.55653272,0.428508,3
587729407539937460,245.98764,44.850656,11.961367,4.2345089,3.6040469,2.3450725,0.40727812,3
587729407546229070,256.46206,32.975392,10.649222,1.150855,2.7952113,1.3962068,0.73786566,3
587729407547146777,257.73968,31.076949,5.3694446,0.30021827,2.336617,1.1265322,0.63434284,3
587729408071893197,235.11939,53.511863,12.161213,1.4718829,3.1910899,1.1281223,0.3888531,4
587729408084476333,258.80616,30.451448,6.3163451,0.28874188,1.3802765,0.36684397,0.38177472,3
587729408615579846,250.45319,41.818735,6.1346482,0.33167344,1.0781102,0.37931566,0.31502971,3
587729409148256445,242.75506,49.795391,12.653448,1.6777548,2.4360341,1.1004255,0.41045918,4
587729409150222597,246.98807,46.226535,4.2937685,1.4019022,0.88858262,0.27394172,0.43425409,4
587729409159594038,261.21729,28.078294,18.138227,1.6826378,3.0312689,1.0337274,0.49500012,3
587729409688142008,249.31843,44.418238,10.587526,1.1056544,2.7870744,0.53346151,0.49377118,4
587729651811680468,247.7642,39.838496,8.7589489,0.89824698,1.9783657,1.0382524,0.36027323,4
587729651811746015,247.83153,39.790516,7.7478011,1.2451121,1.6151663,0.2126603,0.54627829,3
587729652348092498,247.23908,40.899386,8.7820499,2.0762985,1.9228696,0.54268133,0.51082189,5
587729652348289164,247.67444,40.529399,5.050225,0.30875914,1.5910749,0.51363988,0.25812468,3
587729652353335437,255.95061,31.18725,6.2956104,0.70813224,1.6986931,1.2003162,0.41530299,4
587729652353859608,256.72797,30.269756,9.5438437,2.0686562,2.2891822,0.86650885,0.39057028,5
587729652891517328,258.10668,28.860128,5.5457514,1.2882777,1.7228962,1.0562385,0.34594237,5
587729652891910545,258.6594,28.120878,5.2908922,0.80890488,1.1089939,0.39359091,0.30587503,5
587729653427142833,256.76517,31.423703,10.053033,0.69810931,2.6931574,0.97804836,0.44970517,6
587729653427601828,257.4586,30.655815,9.651255,3.7130927,2.5124266,1.5000278,0.46215752,5
587729747377258554,235.79429,1.3288425,7.6308571,1.0901537,1.4525298,0.45487165,0.36858496,5
587729751132274948,247.08383,40.93328,5.4811233,1.9218244,1.4299165,0.76120464,0.26812461,4
587729751132405930,247.25658,40.534886,18.790706,3.8968875,2.5174661,0.71610453,0.9825215,4
587729751132537010,247.3814,40.412817,7.2149695,1.0012875,1.2161615,0.10220302,0.43054576,6
587729751669080286,247.30412,41.150884,7.6455266,0.48427779,1.1621526,0.23026656,0.41108947,6
587729751669211314,247.57938,41.102068,6.7540332,1.0958941,3.4985348,2.8693695,0.2739437,3
587729752205951150,247.90797,41.493645,7.3068808,0.91866301,1.9902643,0.4693355,0.3685011,5
587729752205951190,247.61184,41.483966,9.2012894,1.2450193,2.0373285,0.39770664,0.36684255,5
587729752207196533,250.12309,39.235097,8.6702332,2.655684,2.1430057,0.5946066,0.43535461,5
587729752210473139,255.31636,33.058878,9.2567141,2.0546894,1.7779145,0.70860487,0.52935153,4
587729752746885393,255.04498,34.117863,18.905071,1.4690359,3.1097653,0.78482216,0.57927288,4
587729753280610661,250.26038,40.265701,7.1362205,1.4299248,2.6859688,0.87698288,0.37195901,4
587729772069519403,201.61514,-3.4663707,4.1874107,0.6156617,0.81483956,0.29936903,0.37005386,5
587729773143851215,203.03939,-2.7492521,4.2182504,1.3440121,1.7184278,1.2468579,0.37516301,3
587729773147914450,212.29089,-2.6262794,4.7234522,0.94151625,1.2863313,0.16219145,0.37608078,3
587729773680328907,202.13891,-2.2156123,8.7641694,1.511846,2.7162272,1.4056193,0.35875025,5
587729773682884875,208.0174,-2.2066112,6.2955357,0.70886735,1.6662596,0.6062694,0.33493285,6
587729774221131964,211.06344,-1.639868,12.649316,3.1134563,2.5874938,1.6486457,0.43172284,4
587729774757740609,210.52606,-1.3964538,7.767227,1.1214299,2.711937,1.4048171,0.43576125,4
587729774757740766,210.51998,-1.3579052,8.1492202,0.71338655,1.4567249,0.44312885,0.3205311,5
587729776364814348,201.38009,-3.3738136,7.4833107,2.8422658,1.5846326,0.84050442,0.49747823,4
587729776368484516,209.80429,-3.1812346,4.8685059,1.3224454,1.2916463,0.46764102,0.51463769,5
587729776373727332,221.83663,-2.920418,11.983666,1.3220383,3.7151463,1.2291422,0.53131602,3
587729777442357301,210.09176,-2.3158914,8.6805615,1.0976699,1.8908054,0.57987457,0.51717395,5
587729777445306532,216.79922,-2.2624107,10.674771,0.90404133,2.1328055,0.84132505,0.34149067,5
587729777451663397,231.31829,-1.8187763,7.3344203,0.73513316,2.0997769,0.83136812,0.43508587,6
587729777452908924,234.27088,-1.8330173,4.8087828,2.1943615,1.3817837,0.10985129,0.29131788,3
587729777453367603,235.29108,-1.7061913,16.355979,2.5544382,3.9209098,1.3619487,0.48157067,5
587729777978441873,208.23164,-1.9375821,3.611095,0.21841018,1.045399,0.69934733,0.24138061,3
587729777984405702,221.86778,-1.6339264,9.4758785,0.35619442,2.2989777,0.99895603,0.35165232,3
587729777984995599,223.33977,-1.5949472,5.7097657,1.4134699,1.1277542,0.47265613,0.48974549,4
587729777988665688,231.67753,-1.3536025,11.606269,1.6347361,2.5110296,1.6582891,0.46984199,3
587729778513412330,204.01916,-1.591966,2.5617385,0.85319159,0.76149397,0.3945279,0.26191454,8
587729778520031458,219.07022,-1.3869564,15.844667,3.2060667,4.1202746,2.1882034,0.45305262,6
587729782273409124,256.91353,34.318709,4.4177552,0.75459938,1.4055071,0.59724439,0.48964107,3
587729782275965445,260.30626,29.1859,12.781755,2.0120982,3.4205987,2.0180277,0.68835859,3
587729970178097362,221.28589,-2.8490277,7.3249484,0.91214854,2.356775,0.085468937,0.40652016,3
587729970178097500,221.38169,-2.7237792,11.163252,1.9141433,2.8264384,1.8230146,0.76193582,4
587729970178162794,221.47898,-2.7586664,22.800258,6.9770471,6.2265129,3.546003,0.61641448,5
587729970181963916,230.23098,-2.5779296,4.1448797,0.41175781,0.88729658,0.29753551,0.43790295,4
587729970183602484,233.91542,-2.278761,4.4832409,0.69983533,2.1342497,0.43990898,0.32239701,3
587729970719883275,232.50756,-2.0708468,8.0777454,1.937838,2.9850254,0.99219809,0.69620376,3
587729971250266344,217.70529,-2.0781319,7.3499469,0.91505503,1.4546684,1.1420325,0.5587351,5
587729971250266395,217.75265,-2.0256324,10.524992,2.9840631,4.0798327,0.71488077,0.43208969,4
587729971252298036,222.4068,-1.9711062,8.4706372,0.81483566,2.4064954,1.314375,0.60692268,3
587729971254067520,226.47418,-1.7307264,13.502051,3.364418,3.7229891,1.0969196,0.58939156,3
587729971254133142,226.5804,-1.7778926,11.387119,7.3107463,2.0196906,0.83851963,0.7554258,3
587729971790348300,224.99033,-1.4509008,10.152442,0.63100538,1.9389977,0.84254648,0.48903299,4
587729971791724639,228.19132,-1.1953406,8.1487705,0.92471051,1.2360238,0.29595769,0.58730938,4
587729971793822018,232.96002,-1.1856587,6.1207366,1.1281195,1.7604165,1.1791672,0.25612246,5
587730021717704874,219.13483,5.4852493,15.07834,2.5827749,4.1679953,2.6628713,0.59627317,3
587730021721571338,227.97786,4.869689,10.014207,4.1506436,2.4635819,1.5784752,0.6526065,3
587730021721899404,228.85602,4.6813712,6.3554774,0.74595058,1.149159,0.51454402,0.27946699,4
587730021722226948,229.53838,4.7194478,13.463579,3.1521686,3.341051,1.8933341,0.71192863,4
587730022253133913,215.96016,6.1128661,6.730094,1.8892552,1.804064,0.46729704,0.67395961,3
587730022256017575,222.49939,5.7235916,11.402403,3.0499752,3.1492945,1.5105553,0.45220115,4
587730022258901350,229.16794,4.9964334,6.8410468,1.2703022,2.7810495,0.6284725,0.48414396,5
